namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",840770cf-21ec-4408-ab22-5608cf5860a6,T1.Q10,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,62478c62-947e-4e0a-998f-87d886e682dc,T1.Q10.A4,4: Neither easy nor difficult,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",840770cf-21ec-4408-ab22-5608cf5860a6,T1.Q10,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,c5a471c1-2bed-4401-a46b-953997a69a9a,T1.Q10.A5,5,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",840770cf-21ec-4408-ab22-5608cf5860a6,T1.Q10,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,fbdd7daf-ced0-4497-855c-5d9e33939472,T1.Q10.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",840770cf-21ec-4408-ab22-5608cf5860a6,T1.Q10,"How difficult was this task for you, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,995b4c6f-3988-41c9-8bc5-f58872f5dcce,T1.Q10.A7,7 Hardest thing I've ever done in a learning situation,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",58e6ee87-586d-4414-8850-166ddc928203,T1.Q11,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,fc76c545-a68a-4499-8103-4901179c66c8,T1.Q11.A1,1: I was guessing randomly for everything,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",58e6ee87-586d-4414-8850-166ddc928203,T1.Q11,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,1c738fb2-8400-4bba-af40-d25367df5172,T1.Q11.A2,2,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",58e6ee87-586d-4414-8850-166ddc928203,T1.Q11,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,aa83721b-686a-4d50-a6bb-bdb0cc1591cc,T1.Q11.A3,3,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",58e6ee87-586d-4414-8850-166ddc928203,T1.Q11,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,8f3e1965-04b8-455f-a7b4-e9b0ab04e62d,T1.Q11.A4,4: Somewhat confident,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",58e6ee87-586d-4414-8850-166ddc928203,T1.Q11,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,f74333c1-92e1-4b6f-bfaa-120ba75bbe3a,T1.Q11.A5,5,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",58e6ee87-586d-4414-8850-166ddc928203,T1.Q11,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,bf100ade-9641-47de-8447-34d8d3e5f129,T1.Q11.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",58e6ee87-586d-4414-8850-166ddc928203,T1.Q11,"How confident are you about your answers, on the whole?",RADIO,,,ordinal,"{""version"": ""4"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",7,931b41c1-9909-45fe-ab5e-938816e0c2aa,T1.Q11.A7,7: 100% certain about all my answers,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
Covid2_Reasoning_2020_09_20,32975638eed8b0fc6bbfb762d4e830d4eb53da45f64355a9ef510eacc0e7d97b,84242146-0cc5-4dd2-b45b-601d33baee3b,Reasoning Specialist,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",d041ba90-f6d6-4097-ba89-554d204e07e0,T1.Q12,"Is there anything about the interface, instructions, or question wording that could be improved to make tasks like this easier?",TEXT,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",1,77d5347d-a96f-4913-879a-717d5f4ab124,T1.Q12.A1,placeholder answer for TEXT,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
